source_file,source_sheet,invoice_no,date,client_name,address,sku,qty,unit_price,subtotal,tax,total,sector,company_name,brand_names,column1,column2,column3,column4,column5,email,phone,contact_person,website,fax,company,segment,activity,name_title_of_contact_person,email_address,nan,collaboration_human_resource,addrress,tel,mobile_number,remarks,source,business_name,phone_number,contact_detail,email_adress,company_information,follow_up,name_of_company,contact_no,candidates,category,number_977,passport_validation,selection,turnover,contact_number,number,called_for_expatriate,cbris_turnover,emails,names_assistant_administrative,age,employed_not_employed,qualifications,salary_expectation,availability,,contact,companies,contact_person_remarks,names_of_clinics,follow_up_by_arzina,follow_up_eoy_yaseerah_17_09_2024,call_done_fatima_zahra,follow_up_on_mails,follow_up_1,follow_up_2,follow_up_deepsha_09_10_24,talked_to,talked_to_2024,follow_up_by_deepsha,prospect_bt_deepsha,9,name_of_supermarket,contact_details,1st_follow_up_10_08_23,2nd_follow_up_30_07_2024_by_victoria,follow_up_by_victoria,add,email_add,1st_follow_up,2nd_follow_up,names_of_agents,contacted_on_whatsapp,name_of_agents,3rd_follow_up_made_by_victoria,talk_to,follow_up_by_victoria_07_08_24,follow_up_yaseerah_eoy_16_09,applicant_name,add_2,follow_up_july_2024,follow_up_by_arzina_21_08_2024,follow_up_by_ruhainah_09_05_2025,status,21_07_2023,24_07_2023,31_07_2023,2023_01_08_00_00_00,2023_04_08_00_00_00,2023_07_08_00_00_00,17_08_2023,21_08_2023,22_08_2023,14_05_2024,follow_up_by_victoria_14_08_2024,date_02_09_24_hitisha,follow_up_july_august_2024_by_nuzhah,follow_up_september_2024_by_09_09_2024_yaseerah,follow_up_august_2024_by_nuzhah,eoy_yaseerah_17_09_2024,01_08_2024_arzinah,follow_up_eoy_yaseerah_16_09_2024_17_09_24,follow_up_end_of_year_yaseerah_19_09,agency_name_nepal,follow_up_17_09_2024_yaseerah_end_of_year,person,mail,report_call_for_end_of_year_party,11_6_2023zakia,date_02_09_24_deepsha,updated_email,follow_up_by_nuzhah,follow_up_yaseerah_20_09_24,remarks_10_09_2024_yaseerah,call_remarks_12_09_2024_yaseerah,remarks_called_made_by_victoria_on_02_10_2024,follow_up_on_client_by_victoria_on_04_02_24,remarks_10_09_2024_12_09_2024_yaseerah,remarks_04_10_yaseerah,remark_deepsha_08_10_24,spoke_to,remarks_yaseerah_07_10,name_of_companies,adress,30_09,remarks_yaseerah,follow_up_no_answer_calls_01_10,priority,degree,telephone_number,scheduled_time_for_interview
EXCEL 1.xlsx,CAR DEALERS,,,EcoGreen Motors,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,496 9192,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,G.A.R Co. Ltd,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,211 1645,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,The Car Connexion Ltd,Fond du Sac,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,244 3888,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,PARBO AUTO,Vacoas,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,5253 3737,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,Delior Automobile,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,463 3560,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,DBB CAR RENTAL LTD,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,nan,5254 2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,B Hoolash Motors,Vacoas,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,nan,5974 3838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,Ecodeal Co.Ltd,Lallmatie,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,418 9911,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,Harvin Spare Parts,St Pierre,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,nan,5751 0231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,Mikauto & spare parts ltd,Vacoas,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,nan,5705 7457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,CAR DEALERS,,,Graphix Master,Rose Belle,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,nan,5798 3119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Security One Group Mauritius,Mon gout,,,,,,0.0,,,,,,,,,,,,,,,,,,info@securityonegroup.mu,,,,243 1300,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Modern Surveillance,Curepipe,,,,,,0.0,,,,,,,,,,,,,,,,,,modern_biz@yahoo.com,,,,nan,5919 1452,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Capital Security,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,admin1@capitalservices.co.za,,,,427 1817,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,SpeedLink Security System,Vacoas,,,,,,0.0,,,,,,,,,,,,,,,,,,ajax@speedlink.mu,,,,686 1010,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Alert Security Services Ltd,Curepipe,,,,,,0.0,,,,,,,,,,,,,,,,,,alertsecurity@intnet.mu,,,,673 2499,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Four B's Secu Services CO ltd,Gros cailloux,,,,,,0.0,,,,,,,,,,,,,,,,,,fourbs.secu.services@gmail.com,,,,237 1723,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,HANS SECURITY SERVICE,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,hanssecuritemaurice@yahoo.com,,,,5737 3937,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Ness Alarm System Ltd,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,hbcl@intnet.mu.,,,,217 0288,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,AVACOR LTD,Curepipe,,,,,,0.0,,,,,,,,,,,,,,,,,,hr@avacor.mu.,,,,676 1000,nan,hr@avacor.mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Caudan Security Services,St Pierre,,,,,,0.0,,,,,,,,,,,,,,,,,,info@caudansecurity.com,,,,403 5000,nan,hr@caudansecurity.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Eagle Protect Security Services Ltd,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,info@eagleprotect.mu,,,,5448 4280,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Edmond Security Services LTD,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,info@edmondsecurity.mu,,,,465 8500,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Helix Security Ltd,Ebene,,,,,,0.0,,,,,,,,,,,,,,,,,,info@helixsecurity.co.nz.,,,,5255 3376,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Pro Automation Services Ltd,Gros cailloux,,,,,,0.0,,,,,,,,,,,,,,,,,,info@proautomationservices.com,,,,232 0078,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,PRIVATE SHIELD SECURITY GUARD LTD,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,info@pssg.ltd,,,,242 4916,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Quick Security Guards Ltd - Head Office,St Pierre,,,,,,0.0,,,,,,,,,,,,,,,,,,info@quicksecurityguards.com,,,,433 3165,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,SecureZense Security Solutions,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,info@securezense.com,,,,292 9299,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Square Tech Security LTD,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,info@s-techsec.,,,,427 6124,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,VIP Security Guard LTD,Ebene,,,,,,0.0,,,,,,,,,,,,,,,,,,info@vipsec.,,,,5808 3191,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Inka Protect Services LTD,Rose Hill,,,,,,0.0,,,,,,,,,,,,,,,,,,inkaprotectservicesltd@outlook.com,,,,5725 1488,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Trellidor Mauritius,Riche Terre mall,,,,,,0.0,,,,,,,,,,,,,,,,,,marketing@floor2roof.mu,,,,249 0433,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Mauriguard Ltd,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,mauriguard@intnet.mu,,,,212 9950,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Nu Engineering And Security Services Co Ltd,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,nesco@intnet.mu,,,,465 5013,nan,nesco@intnet.mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Security & Alarm System Co. Ltd (SAS),Phoenix,,,,,,0.0,,,,,,,,,,,,,,,,,,omar.lalloo@gmail.com,,,,nan,5931 3940,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Planet Security,Beau Bassin-Rose Hill,,,,,,0.0,,,,,,,,,,,,,,,,,,planetsecurity@intnet.mu,,,,5773 3388,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Rapid Security Services,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,rapidsecurity@intnet.mu,,,,213 4244,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Securityplus Ltd,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,securityplus@intnet.mu,,,,211 5000,nan,securityplus@intnet.mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Smart security services ltd,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,smartsecurity@intnet.mu,,,,466 2555,nan,smartcompany@intnet.mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Vitech Electronics Limited,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,vitech@vitech.intnet.mu.,,,,465 8281,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Defence Hitech Security Guard Services Ltd,Rose hill,,,,,,0.0,,,,,,,,,,,,,,,,,,info@dhsecuritiesgroup.com,,,,233 2032,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Mauribel Security,Vacoas,,,,,,0.0,,,,,,,,,,,,,,,,,,info@mauribel.com,,,,606 4141,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Top Guard Ltd,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,433 9167,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Sos Guard Ltd.,Port Louis,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,212 3228,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Tactical Security  Mauritius Co. Ltd,Rivière Du Poste,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,nan,5703 3415,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Alarmtech Co.Ltd,Quatre Bornes,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,4277464,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Assaye Risk,Grand Baie,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,269 4186,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCEL 1.xlsx,SECURITY FIRMS,,,Alarm Automation Ltd,Vacoas,,,,,,0.0,,,,,,,,,,,,,,,,,,nan,,,,nan,5483 2229,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Alto Rio Ltd,Score Building,,,,,,0.0,,,,,,,,,,,Mr Anthony,,,,,,,accounts@altoriogroup.com,Coastal Road,,,,,,,,,,,,,,247 4983,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Aquarelle Clothing Ltd.,Rte Boundary,,,,,,0.0,,,,,,,,,,,Mrs Sharheen,,,,,,,hroffice@auquarelle-clothing.com,Quatre Bornes,,,,,,,,,,,,,,402 1100,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Associated Textiles Services Ltd,St Pierre,,,,,,0.0,,,,,,,,,,,Mrs Perousha,,,,,,,p.appavoo@assotex.com,nan,,,,,,,,,,,,,,433 5050,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,CIEL Limited,Ebène Skies,,,,,,0.0,,,,,,,,,,,Mrs Devyani,,,,,,,dkhetha@cielgroup.com,5th Floor,,,,,,,,,,,,,,404 2200,,,,,,,,,,,,,,,,,,,,,,,called on 6011000,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Compagnie Mauricienne de Textile Ltée.,DBM Industrial Estate,,,,,,0.0,,,,,,,,,,,Mrs Natasha,,,,,,,nboodhna@cmt.mu,Vacoas-Phoenix,,,,,,,,,,,,,,601 8888,,,,,,,,,,,,,,,,,,,,,,,to send mail hradmin@hq.cmt.mu Mrs Kathy,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Denim De l'Ile Ltd.,Route Royale,,,,,,0.0,,,,,,,,,,,Mr Lokesh Gooriah,,,,,,,lokeshg@ddi.mu,Ile d'Ambre,,,,,,,,,,,,,,412 5190,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,El-Yon Textiles Ltd,Filaos Road,,,,,,0.0,,,,,,,,,,,Mrs Fanny Chong,,,,,,,fannychong438@hotmail.com,Tombeau Bay,,,,,,,,,,,,,,247 2438,,,,,,,,,,,,,,,,,,,,,,,to send mail 438@hotmail.com,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Fine Textile Ltd,Royal Rd,,,,,,0.0,,,,,,,,,,,Mr Mamade Nohur 57321079,,,,,,,finetextileltd@gmail.com,Plaine Des Papayes,,,,,,,,,,,,,,266 1092,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Firemount Textiles Limited,Estate Rd,,,,,,0.0,,,,,,,,,,,Mrs Payal,,,,,,,payal@firemount.mu,Goodlands,,,,,,,,,,,,,,207 5836,,,,,,,,,,,,,,,,,,,,,,,nan,payal@firemount.mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Fitu Garment Ltd,Royal Road,,,,,,0.0,,,,,,,,,,,nan,,,,,,,nan,St Pierre,,,,,,,,,,,,,,433 3653,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,Ganga textile ltd,Vacoas-Phoenix,,,,,,0.0,,,,,,,,,,,nan,,,,,,,gatexgroup@gmail.com,nan,,,,,,,,,,,,,,425 8660,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
updated- database.ods,_TEXTILE_1,,,GNP WEAR CO LTD (Factory),Quartier-Militaire,,,,,,0.0,,,,,,,,,,,Mrs Jaya,,,,,,,gnpwear@gmail.com,nan,,,,,,,,,,,,,,435 7458,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
